APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,commodity_clean,apmc_clean,district_clean,arrival_month,flag_min_gt_max,flag_non_positive_price,flag_modal_out_of_range,is_valid_price,crop_season,msp_price,is_below_msp,price_gap_vs_msp,price_gap_pct_vs_msp
Amarawati,Sorgum(Jawar),2014,November,3,1500,1850,1650,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Amarawati,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,False,100.0,6.451612903225806
Amarawati,Sorgum(Jawar),2015,November,142,1514,1854,1641,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Amarawati,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,False,51.0,3.207547169811321
Amarawati,Maize,2015,November,18,1033,1171,1080,2015-11,Amaravathi,Maharashtra,MAIZE,Amarawati,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-245.0,-18.49056603773585
Amarawati,Pigeon Pea (Tur),2014,November,3,5000,5225,5100,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Amarawati,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,750.0,17.24137931034483
Amarawati,Pigeon Pea (Tur),2015,November,51,8488,9213,8798,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Amarawati,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,4373.0,98.82485875706215
Amarawati,Sunflower,2015,November,3,6300,6650,6475,2015-11,Amaravathi,Maharashtra,SUNFLOWER,Amarawati,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,2675.0,70.39473684210526
Amarawati,Sesamum,2015,November,18,7483,8017,7665,2015-11,Amaravathi,Maharashtra,SESAMUM,Amarawati,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4700.0,False,2965.0,63.08510638297873
Anajngaon Surji,Wheat(Husked),2014,November,1830,1425,1581,1491,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Anajngaon Surji,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,41.0,2.8275862068965516
Anajngaon Surji,Wheat(Husked),2015,November,481,1407,1682,1496,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Anajngaon Surji,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-29.0,-1.9016393442622952
Anajngaon Surji,Sorgum(Jawar),2014,November,1905,1272,1458,1359,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Anajngaon Surji,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-191.0,-12.32258064516129
Anajngaon Surji,Sorgum(Jawar),2015,November,1238,1168,1356,1250,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Anajngaon Surji,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-340.0,-21.38364779874214
Anajngaon Surji,Pigeon Pea (Tur),2014,November,210,4908,5167,5038,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Anajngaon Surji,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,688.0,15.816091954022987
Anajngaon Surji,Pigeon Pea (Tur),2015,November,1,7400,8000,7650,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Anajngaon Surji,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,3225.0,72.88135593220339
Anajngaon Surji,Sunflower,2014,November,75,2000,2800,2400,2014-11,Amaravathi,Maharashtra,SUNFLOWER,Anajngaon Surji,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,3750.0,True,-1350.0,-36.0
Anajngaon Surji,Sunflower,2015,November,48,2500,3050,2700,2015-11,Amaravathi,Maharashtra,SUNFLOWER,Anajngaon Surji,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,True,-1100.0,-28.947368421052634
Anajngaon Surji,Sesamum,2015,November,9,6000,7000,6500,2015-11,Amaravathi,Maharashtra,SESAMUM,Anajngaon Surji,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4700.0,False,1800.0,38.297872340425535
Chandur Bajar,Wheat(Husked),2014,November,665,1450,1700,1559,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Bajar,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,109.0,7.517241379310345
Chandur Bajar,Wheat(Husked),2015,November,471,1454,1603,1510,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Bajar,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-15.0,-0.9836065573770493
Chandur Bajar,Sorgum(Jawar),2014,November,1152,1250,1530,1424,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Bajar,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-126.0,-8.129032258064516
Chandur Bajar,Sorgum(Jawar),2015,November,2413,1258,1408,1337,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Bajar,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-253.0,-15.91194968553459
Chandur Bajar,Pigeon Pea (Tur),2014,November,5201,4700,5108,4951,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Bajar,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,601.0,13.816091954022989
Chandur Bajar,Pigeon Pea (Tur),2015,November,7,8000,9800,8880,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Bajar,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,4455.0,100.6779661016949
Chandur Rly.,Cotton,2014,November,92,3950,3950,3950,2014-11,Amaravathi,Maharashtra,COTTON,Chandur Rly.,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,200.0,5.333333333333334
Chandur Rly.,Cotton,2015,November,924,4092,4117,4108,2015-11,Amaravathi,Maharashtra,COTTON,Chandur Rly.,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,308.0,8.105263157894736
Chandur Rly.,Wheat(Husked),2014,November,31,1400,1500,1450,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Rly.,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,0.0,0.0
Chandur Rly.,Wheat(Husked),2015,November,24,1536,1551,1551,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Rly.,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,26.0,1.7049180327868854
Chandur Rly.,Pigeon Pea (Tur),2015,November,1,6000,6000,6000,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Rly.,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,1575.0,35.59322033898305
Daryapur,Sorgum(Jawar),2014,November,195,1225,1377,1356,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Daryapur,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-194.0,-12.516129032258064
Daryapur,Sorgum(Jawar),2015,November,266,1145,2045,1231,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Daryapur,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-359.0,-22.57861635220126
Daryapur,Pigeon Pea (Tur),2014,November,441,4790,5455,5288,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Daryapur,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,938.0,21.563218390804597
Daryapur,Pigeon Pea (Tur),2015,November,175,6188,7180,6719,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Daryapur,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,2294.0,51.84180790960452
Dhamangaon-Rly,Cotton,2014,November,5670,3968,4007,3983,2014-11,Amaravathi,Maharashtra,COTTON,Dhamangaon-Rly,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,233.0,6.213333333333333
Dhamangaon-Rly,Cotton,2015,November,6500,4050,4101,4077,2015-11,Amaravathi,Maharashtra,COTTON,Dhamangaon-Rly,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,277.0,7.2894736842105265
Dhamangaon-Rly,Wheat(Husked),2014,November,2765,1417,1534,1467,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Dhamangaon-Rly,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,17.0,1.1724137931034484
Dhamangaon-Rly,Wheat(Husked),2015,November,1100,1453,1571,1505,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Dhamangaon-Rly,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-20.0,-1.3114754098360655
Dhamangaon-Rly,Pigeon Pea (Tur),2014,November,555,4650,5006,4800,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Dhamangaon-Rly,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,450.0,10.344827586206897
Dhamangaon-Rly,Pigeon Pea (Tur),2015,November,15,6000,7500,6500,2015-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Dhamangaon-Rly,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,2075.0,46.89265536723164
Dharni,Cotton,2015,November,825,3850,3950,3900,2015-11,Amaravathi,Maharashtra,COTTON,Dharni,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,100.0,2.631578947368421
Dharni,Wheat(Husked),2015,November,750,1300,1400,1350,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Dharni,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-175.0,-11.475409836065573
Dharni,Sorgum(Jawar),2015,November,930,1100,1200,1150,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Dharni,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-440.0,-27.67295597484277
Dharni,Maize,2015,November,1970,1100,1200,1150,2015-11,Amaravathi,Maharashtra,MAIZE,Dharni,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-175.0,-13.20754716981132
Morshi,Wheat(Husked),2014,November,1554,1433,1511,1473,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Morshi,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,23.0,1.5862068965517242
Morshi,Wheat(Husked),2015,November,1648,1536,1643,1568,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Morshi,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,43.0,2.819672131147541
Morshi,Sorgum(Jawar),2014,November,1273,1364,1475,1420,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Morshi,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-130.0,-8.38709677419355
Morshi,Sorgum(Jawar),2015,November,1817,1200,1275,1218,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Morshi,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-372.0,-23.39622641509434
Morshi,Pigeon Pea (Tur),2014,November,731,4500,4778,4639,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Morshi,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,289.0,6.64367816091954
Nandgaon Khandeshwar,Wheat(Husked),2015,November,72,1028,1425,1226,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Nandgaon Khandeshwar,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-299.0,-19.60655737704918
Varud,Cotton,2014,November,2059,3886,4031,3908,2014-11,Amaravathi,Maharashtra,COTTON,Varud,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,158.0,4.213333333333334
Varud,Cotton,2015,November,5848,3716,4084,4013,2015-11,Amaravathi,Maharashtra,COTTON,Varud,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,213.0,5.605263157894737
Varud,Sorgum(Jawar),2015,November,263,1570,1570,1570,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Varud,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-20.0,-1.257861635220126
Varud-Rajura Bazar,Wheat(Husked),2014,November,52,1397,1469,1433,2014-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Varud-Rajura Bazar,Amaravathi,2014-11-01,False,False,False,True,Rabi Crops,1450.0,True,-17.0,-1.1724137931034484
Varud-Rajura Bazar,Wheat(Husked),2015,November,18,1460,1530,1492,2015-11,Amaravathi,Maharashtra,WHEAT(HUSKED),Varud-Rajura Bazar,Amaravathi,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-33.0,-2.1639344262295084
Varud-Rajura Bazar,Sorgum(Jawar),2014,November,5,1401,1585,1568,2014-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Varud-Rajura Bazar,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1550.0,False,18.0,1.1612903225806452
Varud-Rajura Bazar,Sorgum(Jawar),2015,November,20,1251,1276,1267,2015-11,Amaravathi,Maharashtra,SORGUM(JAWAR),Varud-Rajura Bazar,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-323.0,-20.31446540880503
Varud-Rajura Bazar,Maize,2014,November,3,1320,1320,1320,2014-11,Amaravathi,Maharashtra,MAIZE,Varud-Rajura Bazar,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,1310.0,False,10.0,0.7633587786259541
Varud-Rajura Bazar,Maize,2015,November,2,1271,1271,1271,2015-11,Amaravathi,Maharashtra,MAIZE,Varud-Rajura Bazar,Amaravathi,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-54.0,-4.0754716981132075
Varud-Rajura Bazar,Pigeon Pea (Tur),2014,November,21,3533,5033,4159,2014-11,Amaravathi,Maharashtra,PIGEON PEA (TUR),Varud-Rajura Bazar,Amaravathi,2014-11-01,False,False,False,True,Kharif Crops,4350.0,True,-191.0,-4.390804597701149
Achalpur,Bajri,2014,October,1,1725,1725,1725,2014-10,Amaravathi,Maharashtra,BAJRI,Achalpur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,1250.0,False,475.0,38.0
Achalpur,Wheat(Husked),2014,October,410,1455,1641,1548,2014-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Achalpur,Amaravathi,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,98.0,6.758620689655172
Achalpur,Wheat(Husked),2016,October,3131,1742,1855,1802,2016-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Achalpur,Amaravathi,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Achalpur,Sorgum(Jawar),2014,October,5,1530,1550,1540,2014-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Achalpur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-10.0,-0.6451612903225806
Achalpur,Sorgum(Jawar),2016,October,235,1609,1638,1625,2016-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Achalpur,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-25.0,-1.5151515151515151
Achalpur,Maize,2014,October,4,1310,1320,1315,2014-10,Amaravathi,Maharashtra,MAIZE,Achalpur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,1310.0,False,5.0,0.38167938931297707
Achalpur,Maize,2016,October,187,1392,1480,1436,2016-10,Amaravathi,Maharashtra,MAIZE,Achalpur,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1365.0,False,71.0,5.201465201465202
Achalpur,Pigeon Pea (Tur),2014,October,430,4725,5124,4925,2014-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Achalpur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,4350.0,False,575.0,13.218390804597702
Achalpur,Pigeon Pea (Tur),2016,October,2347,6007,6379,6193,2016-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Achalpur,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1568.0,33.902702702702705
Achalpur,Sesamum,2014,October,2,12250,12250,12250,2014-10,Amaravathi,Maharashtra,SESAMUM,Achalpur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,4600.0,False,7650.0,166.30434782608697
Achalpur,Sesamum,2016,October,2,5800,5800,5800,2016-10,Amaravathi,Maharashtra,SESAMUM,Achalpur,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4800.0,False,1000.0,20.833333333333336
Amarawati,Bajri,2015,October,57,1297,1470,1346,2015-10,Amaravathi,Maharashtra,BAJRI,Amarawati,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1275.0,False,71.0,5.568627450980392
Amarawati,Bajri,2016,October,60,1853,2092,1972,2016-10,Amaravathi,Maharashtra,BAJRI,Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1330.0,False,642.0,48.27067669172933
Amarawati,Wheat(Husked),2015,October,114,1604,1830,1668,2015-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Amarawati,Amaravathi,2015-10-01,False,False,False,True,Rabi Crops,1525.0,False,143.0,9.37704918032787
Amarawati,Wheat(Husked),2016,October,1019,1799,2145,1971,2016-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Amarawati,Amaravathi,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Amarawati,Sorgum(Jawar),2015,October,57,1503,1800,1587,2015-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Amarawati,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-3.0,-0.18867924528301888
Amarawati,Sorgum(Jawar),2016,October,184,1718,2083,1894,2016-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,244.0,14.787878787878789
Amarawati,Maize,2015,October,1303,1150,1250,1175,2015-10,Amaravathi,Maharashtra,MAIZE,Amarawati,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1325.0,True,-150.0,-11.320754716981133
Amarawati,Maize,2016,October,54,1414,1504,1459,2016-10,Amaravathi,Maharashtra,MAIZE,Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1365.0,False,94.0,6.886446886446887
Amarawati,Pigeon Pea (Tur),2015,October,54,10797,11791,11072,2015-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Amarawati,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,6647.0,150.21468926553672
Amarawati,Pigeon Pea (Tur),2016,October,30406,6525,6741,6633,2016-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,2008.0,43.41621621621621
Amarawati,Sunflower,2016,October,1439,5500,5875,5688,2016-10,Amaravathi,Maharashtra,SUNFLOWER,Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,3850.0,False,1838.0,47.74025974025974
Amarawati,Sesamum,2015,October,54,6725,7653,6975,2015-10,Amaravathi,Maharashtra,SESAMUM,Amarawati,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,4700.0,False,2275.0,48.40425531914894
Amarawati,Sesamum,2016,October,104,5966,6624,6293,2016-10,Amaravathi,Maharashtra,SESAMUM,Amarawati,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4800.0,False,1493.0,31.104166666666664
Anajngaon Surji,Wheat(Husked),2014,October,780,1393,1514,1454,2014-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Anajngaon Surji,Amaravathi,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,4.0,0.27586206896551724
Anajngaon Surji,Wheat(Husked),2015,October,841,1380,1711,1493,2015-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Anajngaon Surji,Amaravathi,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-32.0,-2.098360655737705
Anajngaon Surji,Wheat(Husked),2016,October,370,1429,1882,1618,2016-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Anajngaon Surji,Amaravathi,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Anajngaon Surji,Sorgum(Jawar),2014,October,72,1375,1442,1404,2014-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Anajngaon Surji,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-146.0,-9.419354838709678
Anajngaon Surji,Sorgum(Jawar),2015,October,2170,1113,1336,1197,2015-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Anajngaon Surji,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-393.0,-24.71698113207547
Anajngaon Surji,Sorgum(Jawar),2016,October,635,986,1536,1321,2016-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Anajngaon Surji,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-329.0,-19.93939393939394
Anajngaon Surji,Pigeon Pea (Tur),2014,October,741,4810,4980,4880,2014-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Anajngaon Surji,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,4350.0,False,530.0,12.183908045977011
Anajngaon Surji,Pigeon Pea (Tur),2015,October,98,9320,10740,9875,2015-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Anajngaon Surji,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,5450.0,123.1638418079096
Anajngaon Surji,Pigeon Pea (Tur),2016,October,654,5556,6300,5928,2016-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Anajngaon Surji,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1303.0,28.17297297297297
Chandur Bajar,Wheat(Husked),2014,October,96,1400,1800,1600,2014-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Bajar,Amaravathi,2014-10-01,False,False,False,True,Rabi Crops,1450.0,False,150.0,10.344827586206897
Chandur Bajar,Wheat(Husked),2015,October,827,1408,1617,1494,2015-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Bajar,Amaravathi,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-31.0,-2.0327868852459017
Chandur Bajar,Wheat(Husked),2016,October,1014,1600,1807,1722,2016-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Bajar,Amaravathi,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Chandur Bajar,Sorgum(Jawar),2014,October,132,1352,1500,1450,2014-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Bajar,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,1550.0,True,-100.0,-6.451612903225806
Chandur Bajar,Sorgum(Jawar),2015,October,639,1227,1418,1322,2015-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Bajar,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-268.0,-16.855345911949684
Chandur Bajar,Sorgum(Jawar),2016,October,287,1305,1503,1408,2016-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Bajar,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,1650.0,True,-242.0,-14.666666666666666
Chandur Bajar,Pigeon Pea (Tur),2014,October,15,4699,4923,4750,2014-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Bajar,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,4350.0,False,400.0,9.195402298850574
Chandur Bajar,Pigeon Pea (Tur),2015,October,234,8000,10100,9182,2015-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Bajar,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,4757.0,107.50282485875707
Chandur Bajar,Pigeon Pea (Tur),2016,October,1802,5931,6566,6336,2016-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Bajar,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1711.0,36.994594594594595
Chandur Rly.,Wheat(Husked),2015,October,37,1544,1565,1545,2015-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Rly.,Amaravathi,2015-10-01,False,False,False,True,Rabi Crops,1525.0,False,20.0,1.3114754098360655
Chandur Rly.,Wheat(Husked),2016,October,67,1678,1703,1680,2016-10,Amaravathi,Maharashtra,WHEAT(HUSKED),Chandur Rly.,Amaravathi,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Chandur Rly.,Sorgum(Jawar),2015,October,2,1600,1600,1600,2015-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Chandur Rly.,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1590.0,False,10.0,0.628930817610063
Chandur Rly.,Pigeon Pea (Tur),2015,October,80,10945,11942,11682,2015-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Rly.,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,4425.0,False,7257.0,164.0
Chandur Rly.,Pigeon Pea (Tur),2016,October,503,6071,6364,6273,2016-10,Amaravathi,Maharashtra,PIGEON PEA (TUR),Chandur Rly.,Amaravathi,2016-10-01,False,False,False,True,Kharif Crops,4625.0,False,1648.0,35.63243243243243
Daryapur,Cotton,2014,October,200,4000,4050,4025,2014-10,Amaravathi,Maharashtra,COTTON,Daryapur,Amaravathi,2014-10-01,False,False,False,True,Kharif Crops,3750.0,False,275.0,7.333333333333333
Daryapur,Sorgum(Jawar),2015,October,948,1148,1407,1275,2015-10,Amaravathi,Maharashtra,SORGUM(JAWAR),Daryapur,Amaravathi,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-315.0,-19.81132075471698
